stock_code,market,alias,alias_type,source,confidence,updated_at
08007,HK,08007,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906564
08007,HK,环球战略集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906565
08013,HK,08013,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906576
08013,HK,ECI TECH,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906578
08017,HK,08017,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906588
08017,HK,捷利交易宝,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906590
08018,HK,08018,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906601
08018,HK,汇财金融投资,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906602
08019,HK,08019,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906613
08019,HK,皓文控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906615
08020,HK,08020,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906625
08020,HK,宏海控股集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906627
08021,HK,08021,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906638
08021,HK,汇隆控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906639
08023,HK,08023,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906650
08023,HK,邝文记,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906652
08026,HK,08026,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906662
08026,HK,朗华国际集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906664
08027,HK,08027,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906675
08027,HK,吉辉控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906676
08028,HK,08028,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906687
08028,HK,天时资源,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906689
08029,HK,08029,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906699
08029,HK,中投金融科技集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906701
08030,HK,08030,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906712
08030,HK,丰银禾控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906713
08031,HK,08031,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906724
08031,HK,易通讯集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906726
08033,HK,08033,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906736
08033,HK,爱达利网络,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906738
08035,HK,08035,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906749
08035,HK,骏高控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906750
08036,HK,08036,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906761
08036,HK,电子交易集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906763
08037,HK,08037,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906773
08037,HK,中国生物科技服务,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906775
08039,HK,08039,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906785
08039,HK,中国来骑哦,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906787
08040,HK,08040,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906798
08040,HK,快意智能,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906799
08041,HK,08041,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906810
08041,HK,中微智码,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906812
08042,HK,08042,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906822
08042,HK,高奥士人才集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906825
08043,HK,08043,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906836
08043,HK,ATLINKS,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906838
08047,HK,08047,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906848
08047,HK,中国海洋发展,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906850
08048,HK,08048,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906861
08048,HK,御德国际控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906863
08049,HK,08049,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906873
08049,HK,吉林长龙药业,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906875
08050,HK,08050,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906885
08050,HK,城市酷选,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906887
08051,HK,08051,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906898
08051,HK,讯智海,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906900
08052,HK,08052,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.906910
08052,HK,陆庆娱乐,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.906912
08056,HK,08056,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907015
08056,HK,生活概念,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907017
08056,HK,Life Concepts Holdings Limited,theme_seed,stock_info_registry,0.55,2026-06-06T19:08:54.907019
08057,HK,08057,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907036
08057,HK,麦迪森控股(新),company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907038
08059,HK,08059,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907051
08059,HK,朝威控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907053
08060,HK,08060,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907064
08060,HK,国联通信,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907066
08062,HK,08062,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907077
08062,HK,俊盟国际,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907079
08063,HK,08063,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907090
08065,HK,08065,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907101
08065,HK,高萌科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907103
08066,HK,08066,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907113
08066,HK,品创控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907115
08067,HK,08067,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907127
08067,HK,东方大学城控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907129
08069,HK,08069,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907143
08069,HK,飞道旅游科技-新,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907145
08070,HK,08070,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907157
08070,HK,侨洋国际控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907159
08071,HK,08071,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907170
08071,HK,中彩网通控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907172
08072,HK,08072,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907216
08072,HK,兰谷股份,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907218
08073,HK,08073,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907245
08073,HK,水发兴业新材料,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907248
08076,HK,08076,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907265
08076,HK,新利软件,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907267
08079,HK,08079,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907281
08079,HK,仍志集团控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907284
08080,HK,08080,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907298
08080,HK,北亚策略,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907300
08081,HK,08081,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907313
08081,HK,白居易控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907315
08082,HK,08082,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907328
08082,HK,擎华控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907330
08087,HK,08087,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907342
08087,HK,中国三三传媒,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907345
08091,HK,08091,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907357
08091,HK,奥传思维控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907359
08092,HK,08092,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907370
08092,HK,ITE HOLDINGS,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907372
08093,HK,08093,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907384
08093,HK,瓦普思瑞元宇宙,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907386
08095,HK,08095,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907397
08095,HK,北大青鸟环宇,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907399
08096,HK,08096,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907410
08096,HK,赏之味,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907412
08098,HK,08098,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907424
08098,HK,昌利控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907425
08100,HK,08100,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907437
08100,HK,名科国际,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907439
08103,HK,08103,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907450
08103,HK,HMVOD视频,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907452
08106,HK,08106,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907463
08106,HK,芯化兰德,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907465
08107,HK,08107,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907477
08107,HK,细叶榕科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907478
08111,HK,08111,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907490
08111,HK,中国科技产业集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907491
08112,HK,08112,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907503
08112,HK,基石金融,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907506
08113,HK,08113,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907518
08113,HK,时腾科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907520
08115,HK,08115,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907531
08115,HK,清大东方,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907533
08117,HK,08117,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907544
08117,HK,中国基础能源,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907546
08118,HK,08118,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907557
08118,HK,中资国际控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907559
08120,HK,08120,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907570
08120,HK,国农金融投资,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907572
08121,HK,08121,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907583
08121,HK,国恩控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907585
08123,HK,08123,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907601
08123,HK,华亿金控,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907602
08125,HK,08125,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907615
08125,HK,中新控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907617
08126,HK,08126,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907628
08128,HK,08128,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907639
08128,HK,中国恒有源集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907641
08130,HK,08130,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907652
08130,HK,大地国际集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907654
08131,HK,08131,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907665
08131,HK,辰罡科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907667
08132,HK,08132,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907678
08132,HK,百能国际能源,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907679
08133,HK,08133,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907690
08133,HK,吉盛集团控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907692
08136,HK,08136,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907703
08136,HK,英马斯集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907705
08137,HK,08137,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907716
08137,HK,洪桥集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907718
08139,HK,08139,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907729
08139,HK,长安仁恒,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907731
08140,HK,08140,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907742
08140,HK,人和科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907743
08143,HK,08143,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907755
08143,HK,金威医疗,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907756
08146,HK,08146,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907767
08146,HK,怡园酒业,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907769
08147,HK,08147,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907782
08147,HK,汇思太平洋,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907785
08148,HK,08148,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907796
08148,HK,悟喜生活,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907798
08149,HK,08149,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907812
08149,HK,浩德控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907814
08152,HK,08152,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907827
08152,HK,明梁控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907829
08153,HK,08153,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907841
08153,HK,嘉鼎国际集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907843
08156,HK,08156,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907856
08156,HK,国药科技股份,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907859
08158,HK,08158,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907873
08158,HK,中国再生医学,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907876
08159,HK,08159,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907888
08159,HK,新华联合投资,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907890
08160,HK,08160,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907902
08160,HK,金汇教育,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907904
08161,HK,08161,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907915
08161,HK,医汇集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907917
08162,HK,08162,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907927
08162,HK,港银控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907929
08163,HK,08163,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907940
08163,HK,声扬集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907942
08168,HK,08168,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907953
08168,HK,宝积资本,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907955
08169,HK,08169,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907965
08169,HK,环康集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907967
08172,HK,08172,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907978
08172,HK,拉近网娱,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907980
08173,HK,08173,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.907991
08173,HK,客思控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.907992
08176,HK,08176,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908003
08176,HK,超人智能,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908005
08178,HK,08178,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908016
08178,HK,中国信息科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908017
08179,HK,08179,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908028
08179,HK,百利达集团控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908030
08181,HK,08181,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908045
08181,HK,港深智能管理,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908047
08186,HK,08186,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908058
08186,HK,曼妠,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908060
08187,HK,08187,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908071
08187,HK,积木集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908073
08188,HK,08188,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908084
08188,HK,骏杰集团控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908086
08189,HK,08189,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908096
08189,HK,泰达生物,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908098
08191,HK,08191,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908109
08191,HK,鸿伟亚洲,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908111
08193,HK,08193,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908121
08193,HK,亚太金融投资,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908123
08195,HK,08195,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908134
08195,HK,传承教育集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908136
08196,HK,08196,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908146
08196,HK,福田股份,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908148
08198,HK,08198,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908159
08198,HK,加幂科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908161
08200,HK,08200,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908172
08200,HK,修身堂,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908173
08201,HK,08201,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908189
08201,HK,宝联控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908191
08203,HK,08203,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908202
08203,HK,凯顺控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908203
08205,HK,08205,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908214
08205,HK,交大慧谷,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908216
08206,HK,08206,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908227
08206,HK,神通机器人教育,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908229
08208,HK,08208,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908249
08208,HK,永通万国集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908250
08210,HK,08210,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908262
08210,HK,衍汇亚洲,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908263
08211,HK,08211,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908275
08213,HK,08213,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908285
08213,HK,荣晖控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908287
08217,HK,08217,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908298
08217,HK,菊福堂生物,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908300
08218,HK,08218,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908311
08218,HK,毅高国际控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908312
08219,HK,08219,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908323
08219,HK,恒伟集团控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908325
08220,HK,08220,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908336
08220,HK,比高集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908338
08221,HK,08221,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908348
08221,HK,高裕金融,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908350
08222,HK,08222,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908361
08222,HK,壹照明,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908363
08223,HK,08223,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908373
08223,HK,紫元元,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908375
08225,HK,08225,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908386
08225,HK,中国医疗集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908388
08226,HK,08226,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908399
08226,HK,树熊金融集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908401
08227,HK,08227,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908411
08227,HK,海天天线,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908413
08229,HK,08229,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908425
08229,HK,未来数据集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908428
08232,HK,08232,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908441
08232,HK,一木集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908443
08237,HK,08237,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908454
08237,HK,华星控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908456
08238,HK,08238,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908467
08238,HK,惠陶集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908469
08239,HK,08239,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908480
08239,HK,首都金融(五百),company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908481
08241,HK,08241,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908492
08241,HK,英记茶庄集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908494
08245,HK,08245,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908505
08245,HK,烽翼集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908507
08246,HK,08246,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908518
08246,HK,中华燃气,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908519
08247,HK,08247,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908538
08247,HK,中生北控生物科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908540
08249,HK,08249,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908551
08249,HK,瑞远智控,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908553
08250,HK,08250,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908563
08250,HK,都都控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908569
08262,HK,08262,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908580
08262,HK,宏强控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908582
08267,HK,08267,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908593
08267,HK,蓝港互动,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908595
08268,HK,08268,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908606
08268,HK,智城发展控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908607
08269,HK,08269,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908618
08269,HK,倍升教育科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908620
08270,HK,08270,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908631
08270,HK,中国煤层气,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908632
08271,HK,08271,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908643
08271,HK,环球数码创意,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908645
08275,HK,08275,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908656
08275,HK,中国新消费集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908658
08277,HK,08277,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908669
08277,HK,骏东控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908670
08279,HK,08279,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908681
08279,HK,亚博科技控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908683
08280,HK,08280,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908693
08280,HK,中国数字视频,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908695
08281,HK,08281,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908706
08281,HK,中国金典集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908708
08282,HK,08282,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908719
08282,HK,智傲控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908720
08283,HK,08283,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908731
08283,HK,中食民安,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908733
08285,HK,08285,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908744
08285,HK,森浩集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908745
08286,HK,08286,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908756
08286,HK,长城微光,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908758
08290,HK,08290,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908769
08290,HK,亚势备份,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908771
08291,HK,08291,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908781
08291,HK,港娱国际,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908783
08292,HK,08292,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908794
08292,HK,VSING,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908796
08293,HK,08293,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908806
08293,HK,星亚控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908808
08295,HK,08295,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908819
08295,HK,金慧科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908821
08296,HK,08296,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908831
08296,HK,中国生命集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.908833
08297,HK,08297,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.908844
